交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2025-09-14 19:22:50,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002825202509147379452035,`8dbt5ib_t2ksxw,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 16:11:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002825202509149538763863,`8dbt5ib_t2kk2l,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:11:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509140001554814,`868edz5_t2keis,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 12:51:49,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509142477563403,`75y0zub_t2kau7,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 16:37:03,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509144437427493,`8l4j1bq_t2kl90,`oGwbL5GBul1dTd7i8MhvjX-ucdSA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:06:27,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509146605323693,`8ofa8l7_t2kuyl,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:46:54,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509147486120338,`66quu1m_t2kra1,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:43:41,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509147565228905,`6zv9ave_t2l50m,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:35:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509147631142456,`8b706lo_t2l4mw,`oGwbL5DlpGLIwyuJQSUfYWYRGhZU,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-14 18:45:51,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509147748395239,`75y0zub_t2kr88,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:09:16,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509148983246830,`868edz5_t2kefb,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 16:34:24,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509149322528535,`8l4j1bq_t2kl57,`oGwbL5GBul1dTd7i8MhvjX-ucdSA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 17:59:48,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002826202509149960985043,`6zv9ave_t2kp3k,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.05000,`0.54%,`10.00,`0.00,`
`2025-09-14 18:33:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509140563604279,`659ksj0_t2kqof,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:19:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509142663809220,`8po7uk0_t2kq16,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 16:13:39,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509143510237454,`6zvdb18_t2kk6l,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:15:35,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509143645072647,`653qgij_t2kpt5,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:31:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509145105094429,`63saxnt_t2kfgj,`oGwbL5D8JeduaTLcuYdhDa-gYp3Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:49:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509145301359751,`868edz5_t2kre9,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:16:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509145570095760,`7bfy22e_t2kpw3,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:55:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509145885451298,`8po7uk0_t2kx8n,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:08:09,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509146739710959,`6zj480j_t2kphf,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 19:19:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509147287607865,`8dbt5ib_t2kssr,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:07:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002827202509148776522847,`6dr1t5v_t2k8s2,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`HXB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 11:54:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509140987151657,`6dr1t5v_t2k86w,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:55:06,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509141894604433,`868edz5_t2kx7p,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 20:15:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509142742110936,`66quu1m_t2kvdf,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:38:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509143047356567,`8b706lo_t2l4sm,`oGwbL5DlpGLIwyuJQSUfYWYRGhZU,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 11:30:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509145588290576,`8jrdvyk_t2k72c,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 19:03:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002828202509149177880461,`63sbtaf_t2ks1b,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:35:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002829202509142999814311,`68fw8co_t2kqqp,`oGwbL5NLnh8BJA4nywenb2QGItOw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:21:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002829202509144835586666,`8jrdvyk_t2kezd,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 10:18:59,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002829202509145507576030,`868edz5_t2k3ri,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:53:10,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002829202509146452409782,`868edz5_t2kx4i,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 22:54:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002829202509148311478192,`653qgij_t2l2q9,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:32:05,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509140697454392,`71cvc6c_t2k9x6,`oGwbL5ENjFmjV7Y5jmTCRdXwR25k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:40:20,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509141412505969,`6dr1t5v_t2kqyw,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 15:59:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509142548660964,`6zvdb18_t2kjj8,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 16:02:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509142548660964,`6zvdb18_t2kjj8,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`REFUND,`CIB_CREDIT,`CNY,`0.00,`0.00,`50302204642025091466797368560,`6zvdb18_t2kjo9,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-09-14 21:22:24,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509143061163662,`6zv9ave_t2kyh6,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 21:58:25,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509146177922413,`653qgij_t2l057,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:44:19,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509147360134294,`71cvc6c_t2kwpn,`oGwbL5ENjFmjV7Y5jmTCRdXwR25k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:23:39,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509148991336461,`75y0zub_t2k9j9,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 15:48:12,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002830202509149873392440,`868edz5_t2kj04,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:34:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509144053287842,`7744pj9_t2ka1u,`oGwbL5ERdudeS57zyJ1_NtTMM7uM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 19:42:14,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509144704377455,`8i3ulqp_t2kttx,`oGwbL5LDH_y5p-Bov3h5rXJ9tqTA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:44:07,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509145226701569,`6zv9ave_t2l51b,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:02:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509145633681870,`6dr1t5v_t2k8ka,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`HXB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:39:38,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509147538254730,`71cvc6c_t2ka9t,`oGwbL5ENjFmjV7Y5jmTCRdXwR25k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:01:20,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509149417610386,`6zvdb18_t2kp62,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 12:39:56,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002831202509149883833649,`659ksj0_t2kaa9,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 17:08:48,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509140002447642,`8opzxm1_t2kmqi,`oGwbL5MnlHSXTnO2bYhoLBqv4W7s,`JSAPI,`SUCCESS,`OTHERS,`CNY,`20.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.11000,`0.54%,`20.00,`0.00,`
`2025-09-14 18:52:27,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509140579821152,`659ksj0_t2krj6,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:41:43,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509140584358628,`75y0zub_t2kr1f,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 17:57:13,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509142734415031,`6zvdb18_t2koz7,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:08:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509142820902925,`63saxnt_t2keel,`oGwbL5D8JeduaTLcuYdhDa-gYp3Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:36:53,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002832202509143306042358,`6zv9ave_t2l4pb,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-14 11:39:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509142196483296,`868edz5_t2k7hs,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 17:58:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509142798828691,`6zvdb18_t2kp1d,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 19:09:29,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509143093154266,`8dbt5ib_t2ksbn,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 11:14:54,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509143415263054,`63saxnt_t2k6ck,`oGwbL5D8JeduaTLcuYdhDa-gYp3Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 22:57:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509143447299986,`653qgij_t2l2vu,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 23:40:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509143733922767,`6zv9ave_t2l4uy,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 16:42:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509144508973589,`8ofa8l7_t2klhs,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 14:41:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509144674455944,`7659idh_t2kfw1,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 18:33:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509146985419361,`75y0zub_t2kqog,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-14 18:05:25,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002833202509147296840117,`6zvdb18_t2kpct,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 20:34:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002834202509140180273555,`8jrdvyk_t2kwa2,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 13:09:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002834202509140265296364,`8jrdvyk_t2kbo2,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-14 13:12:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002834202509140265296364,`8jrdvyk_t2kbo2,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50303404522025091459850774061,`8jrdvyk_t2kbs1,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
